	1	2	3	4
1415697_at	9.72738006169567	9.46580424819177	9.08025973273278	9.18414629093525
1415698_at	7.68606086931354	7.67471640874631	7.86912100051016	7.952618514786
1415699_a_at	9.94956002329357	9.68862876965063	9.92296318475663	9.88610054358722
1415700_a_at	10.5904059223748	10.7118519663916	10.8401063749467	10.7492872317413
1415701_x_at	13.4355505557441	13.4561778002223	13.5465955079577	13.4905278752251
1415702_a_at	9.84734333812166	9.7891928113603	9.66809801173715	9.69581492880318
1415703_at	8.84845331962012	8.74023780423505	8.95481732139115	8.98573524243315
1415704_a_at	9.62108319295407	9.57523466852199	10.2738054048177	10.4126376878703
1415705_at	8.47309342966499	8.31056669034274	7.8481577767517	7.83035134626884
1415706_at	10.6225659131511	10.5424086207668	10.7165386362466	10.6298656607602
1415707_at	9.81623465148725	9.70839271835654	9.44939916079395	9.2657898791551
1415708_at	8.1454273160825	8.42415849851022	8.54791540171049	8.57197358815039
1415709_s_at	7.19946905936011	7.3880929296058	7.8031569404899	7.64276761140901
1415710_at	7.97028083768443	7.78675333219974	7.94582478135835	8.05292334693796
1415711_at	8.97315766355492	9.01730675710059	9.18064173627976	9.0861789227219
1415712_at	6.44318854350718	6.4651447140456	6.41804748969711	6.36261879821994
1415713_a_at	8.94060474375515	8.88785379096951	8.52602907888033	8.37954118824363
1415714_a_at	9.27427970430273	9.38426488304651	9.55009044291875	9.52929495841724
1415715_at	7.19590539494975	6.85457654043664	7.69389435416068	7.76954086945583
1415716_a_at	12.255906123745	12.3261255597034	12.0953718754114	12.1493747362288
1415717_at	8.0054561233498	7.54332642757639	7.56112982083887	7.45412546653667
1415718_at	8.08211194541947	8.06629236980999	8.09846313286929	8.20712071454042
1415719_s_at	8.51186310318852	8.32237446225265	8.59991218545477	8.57332476179308
1415720_s_at	8.19122636395702	7.83126030835607	8.26456017680139	8.1890790458951
1415721_a_at	8.16780025909823	8.3451371837095	8.47903999438585	8.61257494651107
1415722_a_at	9.62899968993305	9.42603413853829	9.70893254459184	9.64434316679884
1415723_at	10.9379717488501	10.9577690648988	10.9509504725885	10.924912201425
1415724_a_at	11.505699914577	11.7224621911063	11.2454068348804	11.573966693579
1415725_at	7.12113720335892	7.35622436004494	7.86107770538668	7.93343515283092
1415726_at	8.21265386563111	8.39608327311921	8.51411889775014	8.40915892800335
1415727_at	9.7827370440646	9.85291858722874	9.91370829744334	9.87276869429032
1415728_at	7.13030437107333	7.23687844545275	6.34278373155009	6.19004362696996
1415729_at	8.7674430843811	8.86223666796986	8.96567055695765	8.83517647916171
1415730_at	8.43998620260089	7.96807866340387	8.22598489553705	8.1952253281259
1415731_at	7.59611522289957	7.68024292589715	7.70494429209558	7.824807167907
1415732_at	8.34029141746182	8.11399204950202	8.42453461597307	8.45290829938619
1415733_a_at	9.81042469242611	9.8419621208037	10.062909396797	10.0266483321801
1415734_at	11.3452825703241	11.3843813053156	11.6481722009536	11.5947395799927
1415735_at	9.60821227792866	9.64264689702387	9.62726448548052	9.61497904691262
1415736_at	10.2862268622077	10.5373631242649	10.0982037179168	10.0175825644889
1415737_at	8.90699275120112	8.95302043712594	9.04664460698283	9.09956045965962
1415738_at	9.02552716933596	9.22144669191002	9.21885818144218	9.14111244736323
1415739_at	9.16248548006476	8.97973112831619	9.09249350013911	8.94662258611607
1415740_at	10.0158375705487	9.8808831537133	10.0993279660128	10.0967104732895
1415741_at	9.96057251196009	10.0649323450796	10.4460740287388	10.2467752406866
1415742_at	9.33617876582016	9.1965156980594	9.24611648806688	9.2506335766499
1415743_at	7.76335098543504	7.7326540385374	7.55883771776848	7.48225540645418
1415744_at	9.87236286832124	9.87026261772064	10.1810721996013	10.1002769984951
1415745_a_at	9.51737631374796	9.55431892097348	9.64740777814833	9.78445931302053
1415746_at	8.60223609098838	8.78004477965441	8.18407173452727	8.09437799000343
1415747_s_at	10.5960612600795	10.5251781787162	10.6748541857781	10.5830964629418
1415748_a_at	9.62725872099515	9.58675849521116	9.23804437386526	9.32825721415873
1415749_a_at	11.2454703621751	11.1720629860067	11.2532081721392	11.2180177470781
1415750_at	7.09539302051412	6.90875747116282	7.15736180152971	7.07062807967457
1415751_at	10.1245881580959	10.0664174825731	10.1069026061404	9.97629772848822
1415752_at	10.1528845556906	10.0454985488342	10.5197336883843	10.4384815710642
1415753_at	8.91093992625539	8.78599691542721	8.50954210027823	8.65499092334619
1415754_at	9.51088239923407	9.67518019622611	9.74299013107347	9.72053172231151
1415755_a_at	9.8161867614912	9.66288666503102	9.5367402371004	9.5943095945055
1415756_a_at	9.16957593992364	9.06481047329199	9.10992950402604	9.06779146153001
1415757_at	7.11193504989644	7.11871945014595	7.27744105465094	7.34014757753082
1415758_at	8.29015354785261	8.12804561392539	8.32585090456993	8.20118421286019
1415759_a_at	10.6559547469156	10.5803308389133	11.0279596856409	11.0000698421593
1415760_s_at	11.1941831117017	11.166539181454	10.656830008328	10.6794255943594
1415761_at	7.87291887510558	8.31159250288197	8.69042667056364	8.73180705029968
1415762_x_at	8.47944637003403	8.80857796990635	9.12191489278217	9.18598757298476
1415763_a_at	9.62327296894327	9.52576891823331	9.46193646541247	9.40939580292686
1415764_at	10.1870562471853	10.0817271246356	10.2058033874478	10.0375769316559
1415765_at	8.08043563114453	8.27510830736412	7.91441406690577	7.78029899917876
1415766_at	8.03047502830861	8.16288576268747	7.96198628797401	8.01115116429072
1415767_at	8.50487774542533	8.37397267525123	8.39274307487501	8.40768902881565
1415768_a_at	7.23696273708468	7.467512476872	7.32750291525427	7.18328623903524
1415769_at	8.57932029622403	8.76357626311686	8.70478989154873	8.62549383380475
1415770_at	7.84630267818548	7.7461448826977	7.64645382068552	7.58406670262853
1415771_at	11.4224215879025	11.2229728580327	11.6818284301482	11.7494540439636
1415772_at	6.92809858492424	7.20456991761758	7.57043932284154	7.67368756693812
1415773_at	10.0457298954347	10.0052870291003	9.8202741245789	9.88699078348165
1415774_at	7.79379438647542	8.21160097077651	7.72900235461482	7.76333764705205
1415775_at	11.836759561294	11.8630520358793	11.8293982876062	11.7995824905213
1415776_at	7.64653829921992	7.55917975209554	7.63371521845373	7.52638691992983
1415777_at	3.78741591049496	3.34776290200648	3.58948688906743	3.71769131459818
1415778_at	11.3103877568725	11.2941076643553	11.1549654752269	11.1128819197707
1415779_s_at	13.7363473230931	13.6966525025517	13.7601699258469	13.7363473230931
1415780_a_at	4.6539147972744	4.30034003152281	5.22373627834052	5.2041724067351
1415781_a_at	12.6267244188385	12.5985728311982	12.5012939091599	12.6599832879786
1415782_at	11.2881732867956	11.2288310354215	11.2969090950098	11.4724032497024
1415783_at	11.6649912482967	11.6794837596518	11.835962483063	11.7973365225607
1415784_at	9.62999248241286	9.79132432444858	8.72825348857238	7.99014348992329
1415785_a_at	10.1941657440457	10.1232330111692	10.4542751414992	10.5098783628947
1415786_at	6.08385369645462	6.1462190157807	6.00252793695804	6.12559428905558
1415787_at	8.47529541405586	8.56249520319671	8.71537788202689	8.8413189099557
1415788_at	7.72375903727883	7.48413134856082	8.02437190645784	8.03990700802568
1415789_a_at	5.57676089583452	5.58438258707944	5.94512922109737	5.86022693757373
1415790_at	6.45918651294634	6.17045284163463	6.58353678492002	6.58736120354795
1415791_at	8.67681890321896	8.25672853472703	8.41601839889656	8.37380131430352
1415792_at	8.4214301264424	8.26000923677801	8.3580947425698	8.25667644655584
1415793_at	7.11857443146123	7.12924817275583	7.30164032203559	7.44447313859441
1415794_a_at	8.43291065003478	8.56262078784118	8.22568535344696	8.44559537353796
1415795_at	6.22955666918008	6.41757997926255	5.99658994827742	5.59214018162084
1415796_at	11.8327517702914	11.7861122532846	11.5344845625402	11.6191619325898
1415797_at	4.67984775555297	4.96407095602994	4.9362374945739	4.96407095602994
1415798_at	4.14955113654957	4.02952393845274	3.73389247350628	3.78796796321176
1415799_at	9.1589099524207	9.33029551961568	9.06561649743016	9.33029551961568
1415800_at	5.57800316704469	6.89481241576439	6.89365034354438	7.16743196058712
1415801_at	4.89584786902336	5.40140362152184	4.50266336583609	4.71201737418579
1415802_at	7.6996381149692	7.50770853894948	8.11043724239746	8.47597961346044
1415803_at	5.62065484924116	5.21490900587518	5.31928497839687	5.57195677660079
1415804_at	6.05993631154789	5.84282997034132	6.03444524898249	6.08660670792768
1415805_at	4.22585776216218	4.3114035416605	4.28072113001991	4.04853180828753
1415806_at	3.52929503621456	3.4889047062376	3.60299836466789	3.69239977680453
1415807_s_at	10.3264539835709	9.93892252930449	10.0035924712698	9.60600964024782
1415808_at	3.10997932842434	3.15431744580653	3.11294739989969	3.22050345722707
1415809_at	3.27671277430242	3.39036405532703	3.34631329031365	3.27714830032986
1415810_at	9.94424724931975	10.1015399705663	9.85039297811335	9.88842556747671
1415811_at	8.7149333956321	8.66879262987034	7.5441483799001	7.35181511897535
1415812_at	12.0997091451055	11.8995142226356	11.0475562844299	11.0443641751514
1415813_at	9.56417475703197	9.60622314667877	9.92194363147719	10.0118925339587
1415814_at	11.2808535785509	11.153523462689	11.5406177356362	11.3578613771862
1415815_at	3.92489723034181	4.01553165151046	4.00288884655359	4.01320833677871
1415816_at	10.4160313506222	10.3342018134178	10.7754767102057	10.8284337726833
1415817_s_at	10.0349339357199	9.94229331607144	10.3944066642702	10.3186548180441
1415818_at	8.60920330063433	8.55581823827912	8.88793479509952	8.79901115219178
1415819_a_at	10.1834122122741	10.2167872501446	10.144147280171	9.99299876096204
1415820_x_at	9.87272735454888	9.63048997471056	9.53730129516199	9.6134554919329
1415821_at	11.4429390243353	11.4523888981493	11.224873812965	11.3207202093553
1415822_at	9.65436598643802	10.2688359983907	11.2618511913562	11.3986821942401
1415823_at	8.35799420676936	9.18816167876615	9.63320883380859	9.19602752651599
1415824_at	6.99522133104843	7.28568921837735	5.93428681365015	5.84514087825502
1415825_s_at	8.37527710083345	8.3446697878163	8.42585557187779	8.44742451455446
1415826_at	9.98783899344403	9.86915419112598	10.3152212090952	10.3289385568538
1415827_a_at	10.6871985746258	10.77724977604	10.770526297162	10.7650378409815
1415828_a_at	10.5836707255485	10.6331908768304	10.3931576346258	10.1451420068374
1415829_at	10.4176315039566	10.42424734055	10.4329063362395	10.4873041684815
1415830_at	7.47559879710511	7.26221788246035	7.14031257681487	7.22614922656691
1415831_at	10.9262413394739	10.7403914305092	11.0786741068131	11.1693608048357
1415832_at	2.8889432604602	3.21149166011997	2.95709387439312	2.93046032646657
1415833_x_at	13.446119439232	13.52294383359	13.4811109894831	13.4925379547809
1415834_at	9.00532788968292	10.271113355898	6.99104549374784	7.30750280067025
1415835_at	3.74999900342846	3.54750188865465	3.79200535317612	3.77059791576289
1415836_at	7.33213918212459	6.84538158561379	7.09744108505634	7.0925444836684
1415837_at	3.63357125797253	3.162495960263	3.12583712638835	3.32769512582195
1415838_at	10.7106333739636	10.8209884307859	10.6134202581741	10.4640312739312
1415839_a_at	11.539751440511	11.567607914544	11.4756489349078	11.7084653839013
1415840_at	10.2115475004061	10.0985393650815	10.4022758819511	10.3392913064442
1415841_at	10.979220716167	10.8017884912594	10.8663977605088	10.8663977605088
1415842_at	6.96111973052046	6.54792419800199	6.41106674239858	6.45005012723054
1415843_at	5.67723382355026	5.31247165148606	5.0146402140158	4.66127214591781
1415844_at	2.80394753141647	2.69415625604945	2.96891479417005	2.8545797312106
1415845_at	3.64506344584077	3.38517814570314	3.69657805872025	3.81074174665132
1415846_a_at	2.84677634425538	3.1043639567333	3.1689616913412	3.18379546992706
1415847_at	3.96252155977301	4.1485239350433	4.17952879264343	4.18463210089297
1415848_at	5.96918818499689	5.95085624880443	6.03032884783811	5.88348974167756
1415849_s_at	12.7048554175007	12.5778357437542	12.4553558527836	12.3443927727341
1415850_at	9.1347098729629	9.07014429469995	9.38630087635704	9.44639598450207
1415851_a_at	9.87806904794427	9.92034300015566	10.1199201861333	10.2547913709958
1415852_at	10.2683278689581	10.2819722717626	10.6357957912755	10.5872379507396
1415853_at	7.12046224059837	7.23326287502045	7.0875508578609	7.1219543289788
1415854_at	4.98068653072715	4.52694829845814	4.13389334740474	4.29458038749994
1415855_at	9.39306680247211	9.04307823156921	8.46692478666867	8.46902776963973
1415856_at	9.98473604281428	9.70839271835654	10.0814994952148	10.2762667827316
1415857_at	10.7234653189343	10.3713401199522	10.5917136512219	10.4613826194659
1415858_at	11.2685346251813	11.0054653044127	11.2392716456996	11.4932101456958
1415859_at	9.86581321467968	9.60702424732284	8.55150070115513	8.25061014443868
1415860_at	11.5065183493891	11.1941369799565	11.7281256122396	11.8624054449175
1415861_at	3.31895230226954	3.30367496821142	3.14380672068905	3.39752647082144
1415862_at	3.71436025312052	3.30400546008886	3.28083452570405	3.46245510703357
1415863_at	11.4354072293469	11.4520742802124	11.7351096221062	11.6100161919919
1415864_at	6.06835520926538	6.06491162444257	5.8431556780651	6.3852967519396
1415865_s_at	6.34651940504323	6.3782392229449	6.20511058391966	6.51560220900517
1415866_at	5.98542847277159	5.99588465029655	6.21698671178745	5.84661365115039
1415867_at	11.1613568430323	11.2305711380683	11.2976884267649	11.3008303594696
1415868_at	3.64492563293178	4.15641547571384	3.79891654854227	3.53569653857799
1415869_a_at	9.82011017789022	9.80397595668491	9.89888173843607	9.99955660320626
1415870_at	9.72621515525806	9.75138956593546	9.92738045937459	9.95460289872435
1415871_at	11.2895717657027	10.7977684646957	9.00866224494538	9.12631509372637
1415872_at	10.8958892524028	10.5182957856876	10.4924560735281	10.5573510958634
1415873_a_at	9.64981171265542	9.51364644994651	9.8899171783474	9.78001242227697
1415874_at	5.44772068049155	5.26737145940932	5.28718280810146	5.73973379957257
1415875_at	3.9758511662353	3.77091141242513	3.71221285057193	3.67177244861276
1415876_a_at	12.9360114488538	13.0205809852605	13.0252619156525	12.9916069893429
1415877_at	3.92529199827916	4.2113215485433	3.76969479008499	4.1153457709854
1415878_at	10.4171588306935	10.3530761636219	10.5578545622688	10.531076271969
1415879_a_at	13.1779650150568	13.1910359430057	13.1938997049814	13.2578941566968
1415880_a_at	12.5775816217531	12.6494773406723	12.7585860295902	12.7961221868478
1415881_at	9.80739878833237	9.91930891883429	9.95682385332386	10.1079361742201
1415882_at	11.1096556725175	10.918152252995	11.0762619218166	10.9936282812364
1415883_a_at	4.43235679253738	4.52101914095124	4.60504126867122	4.25372129717269
1415884_at	6.14921070610802	6.40306489325041	6.02224534639741	6.19650023625004
1415885_at	3.82151726380959	3.90055488158064	3.34807244507667	3.47017237755729
1415886_at	7.1623754777006	6.66084009670988	6.47753994484893	6.46105656006146
1415887_at	10.289671392045	10.1838662693141	10.2705791925047	10.1897282633365
1415888_at	8.64389777536807	8.69209448392967	8.2106298761813	8.26489274192022
1415889_a_at	11.5355456760752	11.8123916339279	11.6840058965833	11.9500511485348
1415890_at	8.65475539113457	8.65725765222666	8.59396057030431	8.66338639200846
1415891_at	9.61440167980338	9.69498737528356	9.78385730516009	9.94444671531181
1415892_at	9.67342062236144	9.77857066043727	10.0050631417526	10.0498709523152
1415893_at	9.28518547200453	9.27235632911304	8.49073152601761	7.78872880465826
1415894_at	3.62702373426502	3.82211698465495	3.67860265517709	3.64181125393467
1415895_at	9.9837291061035	10.1018236829443	10.1347675535129	10.1725280591266
1415896_x_at	9.38244846088289	9.49126219881464	9.51018862050199	9.5515319052138
1415897_a_at	9.51006575263119	9.67913755143581	10.6228629129137	10.7219839497941
1415898_at	3.38969810909843	3.50262537186715	3.5923575832663	3.34414902442371
1415899_at	7.38714558025766	7.45967417560464	8.98501309773721	9.01279019271291
1415900_a_at	4.36693317045618	4.34074076327857	4.36299632855097	4.41298367403351
1415901_at	8.8983145950268	8.84180165938242	8.96883269678066	8.9527147435632
1415902_at	3.5661470776807	3.53202023913269	3.55372308399963	3.45293132268353
1415903_at	8.30223067907483	8.35070726161682	8.61973069834132	8.3546703211759
1415904_at	13.7616655085516	13.5629313870747	12.9831513168183	12.932050806849
1415905_at	4.61556504375552	4.57044399266633	4.69916176168341	4.67826258220144
1415906_at	13.9910249151108	14.0415286109096	13.9817990744712	14.017716622042
1415907_at	8.41068115022105	8.37939567512431	8.34128374350601	8.02426351307466
1415908_at	9.09820444911121	9.28516631765892	8.2507680958112	8.43488991054705
1415909_at	8.48773692391767	8.59310282597492	8.92511434415173	8.90004687307234
1415910_s_at	8.20683212512408	8.11204240305481	8.6393217659337	8.4581541033496
1415911_at	8.6132338155415	8.67012208016532	9.26284374971236	9.25131562538744
1415912_a_at	11.724150586863	11.8268717128177	12.035692341251	12.0240385051515
1415913_at	4.54356471782486	4.52249695681283	4.62300585288287	4.52724149675078
1415914_at	11.8380841808128	11.6658317787125	12.263665640753	12.2384174388212
1415915_at	9.54708567743491	9.44051723277047	9.72357852769296	9.67601456899546
1415916_a_at	8.69035857471484	8.68613717611437	9.29416580241462	9.19592377588117
1415917_at	7.22797703104602	7.24373020277961	7.7991272039471	7.75219420457168
1415918_a_at	12.1942285411166	11.8135704413257	12.5533000128463	12.4916793356306
1415919_at	5.96831281485211	5.0265473846013	6.26424438007468	6.10542963238552
1415920_at	9.55229564812903	9.68774056487043	9.50456893884081	9.36919118386252
1415921_a_at	3.42194156260065	3.63590573325726	3.66864834079627	3.49961073321325
1415922_s_at	9.85208870725527	10.3247517564399	9.67566869999503	9.65611322863301
1415923_at	2.73578913777226	2.93693335695852	3.24458370091791	3.33474040127873
1415924_at	3.32280746399312	3.24599417247638	3.274581852867	3.05891501966258
1415925_a_at	10.2369933999442	10.0686232842832	10.2719886464478	10.251037235259
1415926_at	10.038656208019	9.8318348645469	10.0209983730076	9.88459994395979
1415927_at	4.21445506380784	4.34220324816559	4.15013826022591	4.3669206494482
1415928_a_at	10.2418745696192	10.3833350860669	9.97112170312132	9.99582119824804
1415929_at	10.3033309501166	10.238176093017	10.1185842353014	9.96192645091635
1415930_a_at	11.1927777254234	11.2072354677658	11.1678396628714	11.0200616805545
1415931_at	3.70898176153815	3.62815895813556	3.60967180515453	3.56628598289109
1415932_x_at	5.08777952185576	5.07156053108414	5.00610842090361	5.04194493051105
1415933_a_at	11.9625039241612	11.9638442102235	12.0319318330236	12.1009280200863
1415934_at	8.3928605671791	8.45951593861794	8.77421663087624	8.69247407888002
1415935_at	3.60743457489625	3.39164478475112	3.45898441257062	3.45898441257062
1415936_at	8.64717968270558	8.04091933945173	8.30721421422094	8.30878659063731
1415937_s_at	6.76386967459316	7.03726303125497	6.62620879918496	6.68381314876805
1415938_at	3.47164217191735	3.664334785623	3.48314760965372	3.78751519849472
1415939_at	4.43984979307513	4.41399462010314	4.3768710763343	4.19543024194165
1415940_at	11.2869341949396	10.9974908746211	10.8675961656849	10.8708368216461
1415941_s_at	10.1144634448493	9.8889871494021	9.53125590129137	9.65053330423677
1415942_at	13.2680334603679	13.4121117072032	13.1733664603896	13.3168726269942
1415943_at	7.21325945685205	6.37038728783076	5.7853848684649	5.94204394323918
1415944_at	5.72538461224212	5.27373558078791	5.15672288281763	4.9044998529339
1415945_at	9.9328024941264	9.8607030550617	10.1060269263069	9.98672494675185
1415946_at	8.22447264634076	8.23587070945752	8.37488468893226	8.35149270355608
1415947_at	12.2434638467537	11.8926278686087	12.1535926193289	12.0973918323257
1415948_at	12.0922568337406	11.6339758453245	11.7326864598954	11.6310258624233
1415949_at	8.31559727583533	6.32940275847197	5.08722442175833	5.42918495344059
1415950_a_at	10.7462826550212	10.7346147485394	11.077426612764	11.028991891708
1415951_at	4.67613175542393	4.45263963406506	4.75942671598364	4.26097052553089
1415952_at	7.56027405502932	7.49598854213877	7.60079278361787	7.52276668755479
1415953_s_at	7.16778883541254	7.02333760913529	6.78334512190349	6.83407935726613
1415954_at	3.16585026267175	3.10411742148736	2.91758322004476	2.92735439970977
1415955_x_at	6.36955274364989	6.31517621242285	6.23616727399462	6.38940827494144
1415956_a_at	7.08297537488049	6.96516393828468	6.77308745049587	6.82375511716111
1415957_a_at	8.95669769318724	8.90098497537246	8.37287514475877	8.20241838689666
1415958_at	5.76533741833916	5.52619996600741	5.80092689690695	5.86266954790781
1415959_at	5.32854353688143	5.21377453543327	4.96002450115044	5.0495736350031
1415960_at	4.5299484381581	4.53328371252683	7.75554957339302	7.77192929600966
1415961_at	10.0132920795494	10.3268598610971	9.93874737432463	9.78515212201466
1415962_at	10.9045016209894	10.9098373365969	10.9180017289876	10.9141673154362
1415963_at	9.82840733294424	10.0413286680506	9.6130750019428	9.80590368475739
1415964_at	5.15957943867323	5.79389758958631	7.63371562280132	7.55917934774795
1415965_at	4.51853420858974	5.11466561358137	5.37792090558841	5.89356958183783
1415966_a_at	9.43060901807893	9.195170213971	9.31640317441118	9.42841819721884
1415967_at	9.41687104247076	9.38519703086894	9.49529261027622	9.43690033982255
1415968_a_at	6.26676821400658	6.53119020423512	6.48588211985516	6.58547856430995
1415969_s_at	2.96212192816481	2.78107961592127	3.00148198212548	3.03980597986702
1415970_at	11.4476638906213	11.5174027148612	11.5694744624134	11.4676202602283
1415971_at	10.9873735528364	11.4351790616486	11.0790976536602	11.2529935780862
1415972_at	9.73250734749827	10.2016328172668	9.81594224852441	9.93646318225131
1415973_at	10.3913328469998	10.6625419838305	10.1938222049223	10.2190374311468
1415974_at	9.03186900674342	8.88070015914923	8.94624818693917	9.00826215985476
1415975_at	8.2614849420896	8.40576178398477	7.80906390681046	7.6775621199808
1415976_a_at	8.77985198586847	8.59859889350957	7.99410883633236	7.68530248844436
1415977_at	8.96776840286301	8.13506293907715	8.52308278312495	8.36610683727955
1415978_at	3.77570103881312	3.6077421486386	3.5240406496188	3.46538738875241
1415979_x_at	12.4527963355017	12.5001011687082	12.434012026798	12.4430223657298
1415980_at	11.1076206188129	11.0988306859454	10.9835223951655	10.8176397097837
1415981_at	8.63892470339081	8.70598485326746	9.02942814713998	8.99745937590731
1415982_at	7.83453354384661	7.90874529429141	8.03692679856055	8.03149464081997
1415983_at	12.9707057022902	12.9924831210512	12.6873307155676	12.7528508785438
1415984_at	9.69031970229356	9.7904341841275	9.17953381094131	9.25095826354876
1415985_at	9.33050034495088	9.17244042988134	9.63075895356192	9.48575662127206
1415986_at	7.75293717878302	7.99963476312173	8.24184011454211	8.39538284002229
1415987_at	9.05350810922949	9.17828924809512	9.47846456472378	9.38212347391373
1415988_at	7.54819399699454	7.2909599895647	5.80155937916238	5.03073105704757
1415989_at	6.08531378989805	6.81825171514662	6.96980837897718	6.53292711880099
1415990_at	12.3633290611946	12.2709434636372	12.4908936830593	12.3313231833457
1415991_a_at	10.1132749961264	9.97112499994356	9.76946853283393	9.79784174638566
1415992_at	6.31140446637498	6.22602874855917	6.29286391951742	6.32780524682704
1415993_at	9.432235847999	9.08971303676351	10.0872627965402	10.2586392723848
1415994_at	4.21189108122546	4.08618328545724	4.5117596177256	4.16975346669106
1415995_at	8.40823473661839	8.00233170257078	8.09273118504426	7.97927740499596
1415996_at	10.2449799842964	10.3983050658449	10.6807733936381	10.6868581623469
1415997_at	9.76300845657794	9.9990282481611	9.49102953823617	9.17819479040594
1415998_at	10.2838905447481	10.2368602878807	9.32262803442958	9.17461716267152
1415999_at	5.217505869181	5.26737145940933	5.32836553337882	5.40061744909465
1416000_a_at	13.5629273437241	13.3661792622283	13.6448393234389	13.5549929210747
1416001_a_at	10.0789024780671	10.8767269051166	9.96662276108039	10.0003378355744
1416002_x_at	9.71874141138996	10.8171495358436	9.6020221428916	9.95283094869539
1416003_at	2.80261719697748	3.13259065179953	3.00781823960619	2.99803479973274
1416004_at	11.5724885032521	11.6131444567602	11.6216420686198	11.487688548811
1416005_at	9.99119910242605	9.81621402704629	9.94835699582172	9.92456168755341
1416006_at	6.31228376957985	5.82987340711256	5.65807161662929	5.4322665840242
1416007_at	3.21809776602944	3.38444434315961	3.82778061765876	4.40195464399513
1416008_at	3.39790467393643	3.59711587503068	3.54325976115484	3.78587132750955
1416009_at	9.15839174375325	9.10893493211575	9.29889779534984	9.2906647626674
1416010_a_at	9.28407241611074	9.26417762621862	10.0660461109794	10.0267646251612
1416011_x_at	9.22463718954065	9.21822070577243	9.92660694399425	9.68305492191152
1416012_at	6.99094410744458	7.06264382369553	7.83040159679738	7.76208728109135
1416013_at	10.7971438389657	10.5076437024227	10.6316954362337	10.4711912584116
1416014_at	8.49581070608346	8.54645232140918	8.75331199389705	9.00168727023693
1416015_s_at	9.10011958601416	8.84016000367431	9.21279560225855	9.28207123638983
1416016_at	9.03366881084328	8.60986611435117	7.99078942281304	7.84022320918327
1416017_at	7.65735466420904	7.51931542260046	7.47134149226923	7.53503622743716
1416018_at	8.01747135955942	8.01747135955942	8.12397664699917	8.11288876095212
1416019_at	7.9564956246792	8.16442163065758	8.00220719708033	7.65263027035564
1416020_a_at	9.82439852187702	9.87917297672778	10.092496562104	10.0793113534024
1416021_a_at	11.8535489984306	12.221070368367	13.2780238084522	13.4875627788453
1416022_at	10.6784588316454	11.0219729045429	12.9291439116741	12.9490903542307
1416023_at	6.00164897299072	5.86434058284771	7.4716443829724	7.44682936687462
1416024_x_at	10.8847260170306	10.7254371049496	11.1094377311878	11.0702921263309
1416025_at	3.64600540622555	3.7249936407334	4.08724092994639	3.53244886408161
1416026_a_at	12.3816373472651	12.4725612821737	12.4711923255095	12.2320967942927
1416027_at	10.2871186957963	10.1324377404575	10.5573380242467	10.359637301743
1416028_a_at	10.6390008803554	10.7111398545357	10.5753243613191	10.5883136778176
1416029_at	7.88398253725544	8.63139012104825	8.6194950812888	8.84537468216791
1416030_a_at	10.3098963487233	10.2107737423007	10.3705421783116	10.325240895079
1416031_s_at	10.0369453409047	9.95000917881888	9.91945293456168	10.0535371268289
1416032_at	8.66325472292782	8.5025133511517	8.80299581707056	9.03775521074345
1416033_at	6.06654883358769	5.41206025675997	4.65627243874004	4.99548962879254
